gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HOS_D1_1_S1_L001,HOS_D1_2_S2_L001,HOS_D1_3_S3_L001,HOS_Media_1_S10_L001,HOS_Media_2_S11_L001
ENSG00000087245,MMP2,4313,matrix metallopeptidase 2,5464.973844396215,-3.135678532469429,0.04714662408619473,-66.50907871445253,0,0,1533,1372,1516,9875,10288
ENSG00000087460,GNAS,2778,GNAS complex locus,52734.956208030475,-0.6612688200604844,0.01540737191368796,-42.918988635109855,0,0,50490,44686,47305,56578,60367
ENSG00000089157,RPLP0,6175,ribosomal protein lateral stalk subunit P0,90667.72702141221,-0.9689456413643118,0.02236989875526825,-43.31470839295234,0,0,77773,67497,73137,108873,112822
ENSG00000090339,ICAM1,3383,intercellular adhesion molecule 1,11956.056438094764,3.6317921616919437,0.051489068638216756,70.53520791394384,0,0,22058,19746,21152,1364,1269
ENSG00000092841,MYL6,4637,myosin light chain 6,18988.108776665773,-1.7116217986452666,0.03325902372293352,-51.46338067238668,0,0,11945,10032,11157,27368,28899
ENSG00000099194,SCD,6319,stearoyl-CoA desaturase,39800.43462235965,-1.457126700531109,0.02100696160590464,-69.36399122667696,0,0,27371,24331,26337,53831,57382
ENSG00000100129,EIF3L,51386,eukaryotic translation initiation factor 3 subunit L,13050.723963312072,-1.5153259946953856,0.02744996653469761,-55.20320007603531,0,0,8705,7946,8265,17936,19044
ENSG00000100234,TIMP3,7078,TIMP metallopeptidase inhibitor 3,4187.7509251659585,-1.7712604321297705,0.04577549675915979,-38.69451032828687,0,0,2462,2228,2403,6089,6481
ENSG00000100316,RPL3,6122,ribosomal protein L3,56991.41616544717,-1.0503746662435198,0.01820718441454455,-57.69012068688902,0,0,47613,41612,43679,69263,73546
ENSG00000100342,APOL1,8542,apolipoprotein L1,3208.79247950165,4.501744066496952,0.09598758041715755,46.899234744042744,0,0,6134,5428,5741,162,235
ENSG00000100889,PCK2,5106,"phosphoenolpyruvate carboxykinase 2, mitochondrial",10864.813835821295,2.4595215116109315,0.04848694052683924,50.72544245701581,0,0,19242,16559,18015,2323,2759
ENSG00000101255,TRIB3,57761,tribbles pseudokinase 3,6799.3149736951345,2.8867427750473795,0.0543756509187977,53.088886776883264,0,0,12611,10483,11567,1139,1292
ENSG00000101335,MYL9,10398,myosin light chain 9,20751.172566744117,-1.9644912930447784,0.023383218511638815,-84.01286983085618,0,0,11286,10042,10647,31021,33770
ENSG00000101347,SAMHD1,25939,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,14641.368406992558,3.723618011891833,0.042789861347282944,87.0210347650092,0,0,27295,24114,25957,1393,1649
ENSG00000101444,AHCY,191,adenosylhomocysteinase,10187.73411134685,-1.3461834975247087,0.03441422127395348,-39.11706985343214,0,0,7208,6682,7075,13442,14239
ENSG00000102144,PGK1,5230,phosphoglycerate kinase 1,14478.234664964575,-1.4707092876772976,0.03361011535211066,-43.75793633165675,0,0,9735,8841,9628,19864,20711
ENSG00000102317,RBM3,5935,RNA binding motif protein 3,13752.89288172098,-1.197001752101533,0.02843468058620944,-42.096542933633934,0,0,10727,9320,10152,17326,18601
ENSG00000104081,BMF,90427,Bcl2 modifying factor,1558.20945251369,-3.8725217165548207,0.09112302652959299,-42.49772932308373,0,0,288,233,283,2954,3154
ENSG00000104408,EIF3E,3646,eukaryotic translation initiation factor 3 subunit E,11154.003218214582,-1.7562754021998315,0.043666108196322724,-40.22056177536182,0,0,6504,6105,6408,15605,17806
ENSG00000104529,EEF1D,1936,eukaryotic translation elongation factor 1 delta,11114.840114337716,-1.483415720504602,0.03130079405133999,-47.392271201538314,0,0,7564,6741,7231,15330,15914
ENSG00000104765,BNIP3L,665,BCL2 interacting protein 3 like,7483.625778943338,-1.4770890547906674,0.03784867812341755,-39.02617285534128,0,0,5018,4590,4928,10069,10950
ENSG00000105193,RPS16,6217,ribosomal protein S16,28505.92434833674,-1.0535335252557458,0.021655868395938718,-48.64886995034208,0,0,23592,20678,22114,34890,36592
ENSG00000105281,SLC1A5,6510,solute carrier family 1 member 5,21882.341068267015,1.830039063101266,0.03084043125253493,59.33895826929612,0,0,36775,31386,34189,7118,7818
ENSG00000105835,NAMPT,10135,nicotinamide phosphoribosyltransferase,9905.942682675832,1.9276320009565615,0.03855557390723758,49.99619524778258,0,0,16140,15059,15539,3045,3339
ENSG00000106105,GARS1,2617,glycyl-tRNA synthetase 1,31705.83973293511,1.1176919891733426,0.027990590255037934,39.930990343162655,0,0,46801,42693,45052,15210,17009
ENSG00000106333,PCOLCE,5118,procollagen C-endopeptidase enhancer,12628.08424031875,-1.5844847249145544,0.032338770243938116,-48.996443370061826,0,0,8419,7153,7812,17684,18685
ENSG00000106366,SERPINE1,5054,serpin family E member 1,5840.725121170246,2.197265241191116,0.04383538362501465,50.12537953328752,0,0,9936,8886,9475,1576,1626
ENSG00000106948,AKNA,80709,AT-hook transcription factor,4580.841862143357,3.024367523098708,0.06107048081018,49.52257593155494,0,0,8591,7324,7605,701,799
ENSG00000107201,RIGI,23586,RNA sensor RIG-I,12732.146896110931,5.316506442405755,0.055152236129958676,96.39693356907846,0,0,24612,22028,22852,458,447
ENSG00000108679,LGALS3BP,3959,galectin 3 binding protein,18375.31382292542,1.594194556207056,0.035571111931614524,44.81711337199398,0,0,29876,25448,28275,7071,7283
ENSG00000108821,COL1A1,1277,collagen type I alpha 1 chain,176413.52923728412,-2.81387236846832,0.023912831282628954,-117.67207049683016,0,0,62414,52682,57208,303262,325040
ENSG00000109472,CPE,1363,carboxypeptidase E,3307.1867800735367,-2.4178205327855924,0.06353997322416116,-38.051960208667715,0,0,1336,1330,1350,5449,5704
ENSG00000111335,OAS2,4939,2'-5'-oligoadenylate synthetase 2,9401.057051437248,9.594671686658907,0.24642848541766743,38.934913187479374,0,0,18886,16224,17058,14,21
ENSG00000112715,VEGFA,7422,vascular endothelial growth factor A,10281.393097745895,1.7526343741821968,0.040772051222767156,42.98617120356025,0,0,16996,14842,15818,3411,3934
ENSG00000112972,HMGCS1,3157,3-hydroxy-3-methylglutaryl-CoA synthase 1,7376.705443660981,-2.702400553529306,0.04229959688975099,-63.887146739785734,0,0,2729,2472,2465,12738,13152
ENSG00000113013,HSPA9,3313,heat shock protein family A (Hsp70) member 9,30287.58697869193,1.057680214801902,0.02625686528779137,40.28204445614803,0,0,44306,39846,43131,15508,16229
ENSG00000113140,SPARC,6678,secreted protein acidic and cysteine rich,48757.08757333052,-2.820287470510866,0.023941943279433078,-117.79693225376514,0,0,16697,14687,16023,85081,88622
ENSG00000113328,CCNG1,900,cyclin G1,5160.853182107313,-1.8996939904722363,0.04394347926273092,-43.230395552301964,0,0,2816,2616,2775,7671,8235
ENSG00000113721,PDGFRB,5159,platelet derived growth factor receptor beta,8316.600390941334,-1.5082362600925556,0.037793162718658783,-39.90764867497918,0,0,5666,4958,5315,11642,11870
ENSG00000113739,STC2,8614,stanniocalcin 2,33505.87992147973,2.0103211728148063,0.02992563451224862,67.1772280047054,0,0,56765,49475,53368,10224,10316
ENSG00000114942,EEF1B2,1933,eukaryotic translation elongation factor 1 beta 2,18374.71561836535,-1.1485795266241137,0.02949558692455772,-38.94072457557433,0,0,14387,12906,13852,23342,23984
ENSG00000115267,IFIH1,64135,interferon induced with helicase C domain 1,8999.609800050852,5.799871215169265,0.07415295225409187,78.21497376524506,0,0,17537,15434,16397,205,255
ENSG00000115268,RPS15,6209,ribosomal protein S15,16462.79529070549,-1.3380282374589838,0.026290980349160255,-50.89305228215733,0,0,11992,10609,11426,21372,23288
ENSG00000115415,STAT1,6772,signal transducer and activator of transcription 1,38774.75904314608,3.6434657751844415,0.026103654692820572,139.576845390409,0,0,72220,63865,68237,4008,4481
ENSG00000115457,IGFBP2,3485,insulin like growth factor binding protein 2,8369.717914890392,-1.637990589652256,0.03839559815503537,-42.660895216121084,0,0,5348,4669,5093,12049,12339
ENSG00000115461,IGFBP5,3488,insulin like growth factor binding protein 5,1364.3677467131024,-5.618751320753035,0.14399383163948792,-39.02077788179494,0,0,78,85,61,2917,2793
ENSG00000115902,SLC1A4,6509,solute carrier family 1 member 4,4095.2177485056163,2.0803260209316825,0.04998598759107753,41.61818383884486,0,0,6979,6111,6549,1159,1251
ENSG00000115963,RND3,390,Rho family GTPase 3,10147.088078608558,2.316864093497865,0.03433614597337066,67.47595071662104,0,0,17358,15759,16533,2504,2670
ENSG00000116044,NFE2L2,4780,NFE2 like bZIP transcription factor 2,8774.67788063079,1.4194965859925652,0.034753259296276644,40.84499165649898,0,0,13677,12342,12952,3721,3840
ENSG00000116133,DHCR24,1718,24-dehydrocholesterol reductase,7817.344518932905,-2.2436232129581652,0.035134282083791116,-63.858518799598315,0,0,3663,3251,3522,12441,13210
ENSG00000116251,RPL22,6146,ribosomal protein L22,17712.535913097472,-1.5732315672983046,0.02896069959571763,-54.32298215375072,0,0,11561,10352,11027,25084,25769
ENSG00000116717,GADD45A,1647,growth arrest and DNA damage inducible alpha,10479.962767417055,3.217409602438979,0.05750656040966393,55.94856620738346,0,0,18208,17528,18450,1537,1488
ENSG00000116761,CTH,1491,cystathionine gamma-lyase,2450.1278732253168,3.201795306814542,0.08049868588115246,39.77450404024786,0,0,4490,3860,4336,356,359
ENSG00000117228,GBP1,2633,guanylate binding protein 1,41926.9451421314,5.655740507157641,0.03933844007477793,143.7713467134619,0,0,79190,72844,77462,1163,1201
ENSG00000118181,RPS25,6230,ribosomal protein S25,36342.8661328194,-1.6848790843173258,0.03701426601489734,-45.519721602454666,0,0,21571,20487,22025,52219,54828
ENSG00000119917,IFIT3,3437,interferon induced protein with tetratricopeptide repeats 3,33047.09054902379,5.8940380047193885,0.13714644542775326,42.97623599602719,0,0,63298,57083,60942,668,921
ENSG00000119922,IFIT2,3433,interferon induced protein with tetratricopeptide repeats 2,19763.530378272782,6.189939696097905,0.059791429029835384,103.52553529050428,0,0,37535,34745,36330,351,422
ENSG00000121060,TRIM25,7706,tripartite motif containing 25,14276.675165102622,2.192870839081681,0.03408408982815008,64.33708073585075,0,0,24962,21295,22949,3833,4016
ENSG00000121691,CAT,847,catalase,3378.1927314602776,-2.3969154987285317,0.051471942677382886,-46.567418559504894,0,0,1493,1284,1381,5464,5900
ENSG00000122406,RPL5,6125,ribosomal protein L5,34414.09979931222,-1.9300971329024383,0.018719602788770717,-103.1056670743164,0,0,18981,16934,18027,51541,55165
ENSG00000123240,OPTN,10133,optineurin,9756.609617168677,1.549865861285184,0.039463152546237536,39.27374680644844,0,0,15118,13944,15011,3771,4048
ENSG00000123416,TUBA1B,10376,tubulin alpha 1b,30801.345438741646,-1.1978902167685879,0.02099793095449352,-57.048011985782885,0,0,23704,21150,22725,38774,41708
ENSG00000123689,G0S2,50486,G0/G1 switch 2,2204.651416749521,4.9448626832691724,0.12458474699131966,39.690755109963035,0,0,4040,3787,4137,86,116
ENSG00000123933,MXD4,10608,MAX dimerization protein 4,3273.909915231722,-2.1968969853209064,0.05515063336467214,-39.8344833284938,0,0,1592,1365,1524,5227,5428
ENSG00000124201,ZNFX1,57169,zinc finger NFX1-type containing 1,6265.360875740085,1.8487032214993018,0.04826880379486239,38.30016648757459,0,0,10525,8889,9954,2058,2170
ENSG00000124226,RNF114,55905,ring finger protein 114,5593.068090359649,1.6743135631968578,0.043118736063794454,38.83030246340477,0,0,9137,8018,8528,2062,2112
ENSG00000125347,IRF1,3659,interferon regulatory factor 1,7278.117098519117,3.930903650022097,0.06609574829192172,59.472867039203116,0,0,13524,12022,13151,695,620
ENSG00000125691,RPL23,9349,ribosomal protein L23,20173.022608670006,-1.9488275186905932,0.026910037116200783,-72.42009776037547,0,0,11025,9909,10390,29811,33001
ENSG00000126709,IFI6,2537,interferon alpha inducible protein 6,4710.3425645524585,5.434761057379917,0.09129971399384179,59.52659454931583,0,0,9148,8031,8573,144,165
ENSG00000126878,AIF1L,83543,allograft inflammatory factor 1 like,5147.413805195958,-1.9202994649902525,0.04638613299541621,-41.39813649005863,0,0,2788,2567,2748,7843,8076
ENSG00000128965,CHAC1,79094,ChaC glutathione specific gamma-glutamylcyclotransferase 1,3059.9566672965616,2.9491643139170023,0.07840428779689126,37.61483455543788,0,0,5791,4794,5072,477,575
ENSG00000129038,LOXL1,4016,lysyl oxidase like 1,4046.9770343016535,-1.984909892566211,0.05176042550283859,-38.34802116256476,0,0,2167,1887,2120,6038,6650
ENSG00000130303,BST2,684,bone marrow stromal cell antigen 2,5395.554648811761,8.087775215566534,0.19520031566631826,41.43320766648779,0,0,10663,9251,9972,24,33
ENSG00000130487,KLHDC7B,113730,kelch domain containing 7B,4489.042691231202,7.09726426842219,0.15503502168268266,45.77845825666725,0,0,8848,7657,8301,42,52
ENSG00000130589,HELZ2,85441,helicase with zinc finger 2,14245.873314432592,4.412464813667387,0.05366048561728292,82.22931199575697,0,0,28279,23515,24976,864,1006
ENSG00000130635,COL5A1,1289,collagen type V alpha 1 chain,26290.528452098944,-2.6287586504440204,0.03288839869842687,-79.92966378657286,0,0,9691,9039,9725,44618,46779
ENSG00000130741,EIF2S3,1968,eukaryotic translation initiation factor 2 subunit gamma,14709.400293671159,-1.0658578334312085,0.026120542687786723,-40.805347965820616,0,0,11894,10751,11422,17960,19063
ENSG00000131389,SLC6A6,6533,solute carrier family 6 member 6,4013.1605361478405,-2.072103632248987,0.0496556157029801,-41.7294922822723,0,0,2135,1818,1907,6247,6531
ENSG00000132274,TRIM22,10346,tripartite motif containing 22,5247.662042299395,6.725195360903838,0.12977378979557688,51.822447132795794,0,0,9923,9117,9882,65,77
ENSG00000132530,XAF1,54739,XIAP associated factor 1,16992.125432490833,6.2722511817202395,0.06266472885322205,100.09220970877523,0,0,32799,29655,31017,284,344
ENSG00000133026,MYH10,4628,myosin heavy chain 10,35159.83790063724,-1.2811927788123088,0.024077256474619266,-53.21174279814072,0,0,26303,23667,24486,46227,47663
ENSG00000134333,LDHA,3939,lactate dehydrogenase A,50973.886668989435,-1.48374509314075,0.025324420321715373,-58.5894987641023,0,0,34035,31504,33147,70150,73156
ENSG00000134352,IL6ST,3572,interleukin 6 cytokine family signal transducer,13233.682826690116,1.4557359289565346,0.03577145535354024,40.69546275288637,0,0,21068,18519,19510,5582,5589
ENSG00000134824,FADS2,9415,fatty acid desaturase 2,11063.55826925854,-2.640037996053696,0.04491255882952344,-58.78173198892104,0,0,4318,3862,3730,18854,19664
ENSG00000135069,PSAT1,29968,phosphoserine aminotransferase 1,32926.39104581375,1.7098236298175455,0.02492559479348663,68.59710446164935,0,0,53526,47513,50770,11407,12693
ENSG00000135114,OASL,8638,2'-5'-oligoadenylate synthetase like,4349.373745171296,6.432168158716008,0.1280924356306469,50.21505077210877,0,0,8617,7404,7949,68,76
ENSG00000135486,HNRNPA1,3178,heterogeneous nuclear ribonucleoprotein A1,20996.958544616165,-1.6513178845756074,0.03261886857929963,-50.624621775617186,0,0,13644,11572,12479,29076,32373
ENSG00000135899,SP110,3431,SP110 nuclear body protein,8191.639506604884,4.123950795644783,0.053649364749364124,76.86858576817839,0,0,15646,13532,14632,658,645
ENSG00000136235,GPNMB,10457,glycoprotein nmb,9860.177533677046,-1.9214521015341601,0.03520357374176329,-54.58116598130124,0,0,5391,5030,5090,14867,15644
ENSG00000137496,IL18BP,10068,interleukin 18 binding protein,2427.3728065985188,5.3069419059396195,0.13019671510863295,40.76095085434096,0,0,4631,4162,4454,63,111
ENSG00000137628,DDX60,55601,DExD/H-box helicase 60,4676.414706988466,4.827847347969611,0.08353042056276787,57.79747444635199,0,0,8933,8164,8248,249,214
ENSG00000137965,IFI44,10561,interferon induced protein 44,2853.9021975728024,5.567082135626475,0.1218567217777191,45.68547433748861,0,0,5418,4967,5225,82,89
ENSG00000138035,PNPT1,87178,polyribonucleotide nucleotidyltransferase 1,7200.856370173661,2.239125637694478,0.04021227632375003,55.682638298494275,0,0,12219,11099,11686,1884,1965
ENSG00000138326,RPS24,6229,ribosomal protein S24,31346.50481633504,-1.4533066703710045,0.02597848127703625,-55.942711002727435,0,0,21297,19631,20601,42862,44610
ENSG00000138496,PARP9,83666,poly(ADP-ribose) polymerase family member 9,3863.174215512058,3.9143684074459477,0.07211000066714153,54.283294567068474,0,0,7198,6346,6991,334,373
ENSG00000138646,HERC5,51191,HECT and RLD domain containing E3 ubiquitin protein ligase 5,3900.923500400997,3.8471784568391443,0.07358443450577017,52.28250353051861,0,0,7253,6471,6967,331,416
ENSG00000138685,FGF2,2247,fibroblast growth factor 2,3188.7907983148248,2.262349986846353,0.05674922785978011,39.86574041917051,0,0,5472,4908,5156,813,868
ENSG00000139269,INHBE,83729,inhibin subunit beta E,6722.430601412474,5.433783193704665,0.08035245555973537,67.62435766091926,0,0,13018,11287,12452,231,210
ENSG00000140105,WARS1,7453,tryptophanyl-tRNA synthetase 1,144472.82566989554,3.5913203906586197,0.018165942287222455,197.69524387318347,0,0,269541,236258,254192,15729,16995
ENSG00000142089,IFITM3,10410,interferon induced transmembrane protein 3,24620.018811395534,2.5806353431124047,0.031256594627372736,82.56290788800236,0,0,44456,37755,40838,5108,5562
ENSG00000142534,RPS11,6205,ribosomal protein S11,39195.591495116765,-1.3655848690545227,0.03452772927148556,-39.55038161696545,0,0,27852,24868,27305,53377,53562
ENSG00000142541,RPL13A,23521,ribosomal protein L13a,66456.95517082824,-1.285644599524758,0.018585571421316543,-69.17433800556707,0,0,49673,43800,47037,86754,90971
ENSG00000142676,RPL11,6135,ribosomal protein L11,32819.84278465647,-1.3848302323275254,0.027052722373708312,-51.19005079035588,0,0,22942,21043,22429,44147,45886
ENSG00000143384,MCL1,4170,"MCL1 apoptosis regulator, BCL2 family member",34994.82313544316,1.2148560819668561,0.018722693810761318,64.88682100161188,0,0,53221,47423,50235,16229,17515
ENSG00000145425,RPS3A,6189,ribosomal protein S3A,32795.86689541034,-1.2724537043734845,0.026163808371192206,-48.63411649867174,0,0,24259,21708,23745,42479,44932
ENSG00000145623,OSMR,9180,oncostatin M receptor,10599.090126338357,2.4077750902532027,0.040525637656575214,59.413626274244336,0,0,18392,16597,17259,2373,2743
ENSG00000147604,RPL7,6129,ribosomal protein L7,29315.07226966022,-1.3017961672090812,0.02033794148023758,-64.0082561194327,0,0,21825,19303,20421,38409,40324
ENSG00000149131,SERPING1,710,serpin family G member 1,7876.224639146481,5.313235581447618,0.07226218455797657,73.52719287340065,0,0,14871,13885,14195,286,275
ENSG00000149273,RPS3,6188,ribosomal protein S3,43786.77263225421,-1.4565053486313482,0.025829004137322448,-56.39030219236072,0,0,29985,26634,29260,58624,63749
ENSG00000149716,LTO1,220064,LTO1 maturation factor of ABCE1,4282.706230252307,2.276458394772123,0.052886563062307136,43.04417347162764,0,0,7401,6551,6945,1043,1197
ENSG00000151012,SLC7A11,23657,solute carrier family 7 member 11,5758.165336420385,2.009922297077961,0.04436823258627421,45.30093221923273,0,0,9884,8600,8948,1702,1832
ENSG00000152778,IFIT5,24138,interferon induced protein with tetratricopeptide repeats 5,5348.219857372803,2.5092494986322786,0.05021963460124167,49.96550688901743,0,0,9357,8264,8951,1209,1212
ENSG00000153879,CEBPG,1054,CCAAT enhancer binding protein gamma,4706.260678631481,1.7673267235207002,0.04495373991403593,39.314342408447466,0,0,7757,6842,7247,1595,1736
ENSG00000154451,GBP5,115362,guanylate binding protein 5,10817.988134708492,8.280775759955297,0.1474777493844578,56.14932282678286,0,0,20872,18957,20057,40,60
ENSG00000156508,EEF1A1,1915,eukaryotic translation elongation factor 1 alpha 1,294741.86837202444,-1.4991768403190677,0.017137847538104524,-87.47754564777038,0,0,199468,178687,188853,407915,423761
ENSG00000156587,UBE2L6,9246,ubiquitin conjugating enzyme E2 L6,7825.317762445107,4.48075557189898,0.05982213705442886,74.90129561607249,0,0,15100,13025,14072,444,537
ENSG00000157601,MX1,4599,MX dynamin like GTPase 1,39986.18985765774,7.394147782954462,0.059744222952620406,123.76339363921967,0,0,79070,68382,73709,343,339
ENSG00000159403,C1R,715,complement C1r,10052.061092540167,4.97469566476859,0.061074923563734444,81.45234368696786,0,0,19067,16863,18702,425,477
ENSG00000160710,ADAR,103,adenosine deaminase RNA specific,11938.444244979399,1.543945886645476,0.030972287098168225,49.849269501856995,0,0,19258,16829,17861,4576,5027
ENSG00000162645,GBP2,2634,guanylate binding protein 2,6785.281922554878,3.3069910927749766,0.061189401720048886,54.0451614138177,0,0,12010,11259,11973,949,899
ENSG00000162654,GBP4,115361,guanylate binding protein 4,5759.085190792842,3.7551199520460217,0.06975725057997288,53.83124938017707,0,0,10514,9611,10314,618,551
ENSG00000162734,PEA15,8682,proliferation and apoptosis adaptor protein 15,12854.161920265915,1.722913815155479,0.037210483965340525,46.3018383947996,0,0,20609,18628,20097,4389,4950
ENSG00000163131,CTSS,1520,cathepsin S,3003.809357781599,6.087650060041205,0.1374948144345156,44.275488388986176,0,0,5811,5241,5453,60,66
ENSG00000163840,DTX3L,151636,deltex E3 ubiquitin ligase 3L,20374.085844667905,5.093503706278855,0.09608485097550842,53.01047620479908,0,0,39597,35214,36106,743,947
ENSG00000163931,TKT,7086,transketolase,11549.889682296845,-1.307553598319915,0.029549911332654884,-44.24898550795208,0,0,8616,7486,8095,14940,16142
ENSG00000165072,MAMDC2,256691,MAM domain containing 2,1396.259298186898,-3.837659576759155,0.0955495562744119,-40.16407533843124,0,0,272,237,227,2692,2765
ENSG00000165732,DDX21,9188,DExD-box helicase 21,17755.609267836677,1.493317292355686,0.028064760897609498,53.209692318557536,0,0,27838,24974,26849,7026,7667
ENSG00000166441,RPL27A,6157,ribosomal protein L27a,36966.67392943561,-1.4148133026507974,0.02392052770693599,-59.146408473277894,0,0,25895,22901,25073,49421,52803
ENSG00000166710,B2M,567,beta-2-microglobulin,15643.734561322386,2.325368088827522,0.051893762527026814,44.81016553032642,0,0,27469,23405,25812,4074,3848
ENSG00000166741,NNMT,4837,nicotinamide N-methyltransferase,6364.632319310041,1.9414097651787583,0.045948451739396746,42.25190820769638,0,0,10687,9201,10227,1983,2084
ENSG00000167244,IGF2,3481,insulin like growth factor 2,8734.999667419068,-2.8095263671859545,0.04743562936456408,-59.228187858402485,0,0,2907,2765,2863,15500,15558
ENSG00000167658,EEF2,1938,eukaryotic translation elongation factor 2,124423.11124804214,-1.752241847756502,0.02126722180446209,-82.39166656873175,0,0,76132,65487,71251,181308,190594
ENSG00000168542,COL3A1,1281,collagen type III alpha 1 chain,49205.469348807914,-2.519555537548695,0.027945210381500687,-90.16054998879532,0,0,20607,17376,18696,82501,85964
ENSG00000170004,CHD3,1107,chromodomain helicase DNA binding protein 3,14716.46830365545,-1.3103497056669975,0.027283572681508505,-48.02705719530234,0,0,10859,9785,10131,19391,20217
ENSG00000170581,STAT2,6773,signal transducer and activator of transcription 2,11352.25831885506,3.0734374938215074,0.04563774649864404,67.3441992564822,0,0,21467,17976,19010,1718,1883
ENSG00000172183,ISG20,3669,interferon stimulated exonuclease gene 20,2464.1605161194348,6.3557868090268235,0.1650912005180206,38.498640685171196,0,0,4846,4209,4517,37,49
ENSG00000172216,CEBPB,1051,CCAAT enhancer binding protein beta,6638.992230590392,2.8984124305803554,0.05535295645368821,52.36237802411423,0,0,11802,10304,11724,1127,1228
ENSG00000172809,RPL38,6169,ribosomal protein L38,8079.12223470114,-1.749309274614074,0.03286247954452467,-53.23120162749656,0,0,4887,4401,4543,11704,12433
ENSG00000173193,PARP14,54625,poly(ADP-ribose) polymerase family member 14,27660.803142874087,4.217252513525491,0.03437344587610031,122.68925637326707,0,0,52621,47108,48466,1924,2214
ENSG00000173801,JUP,3728,junction plakoglobin,3844.380382568929,-2.721012171598268,0.0519362303706334,-52.39140677288788,0,0,1405,1255,1294,6674,6850
ENSG00000173821,RNF213,57674,ring finger protein 213,17299.922176635268,3.0156321063945564,0.06118086534583327,49.29044545787772,0,0,32898,28953,26890,2804,2886
